Unit Id,Institution name,"Type of cost,  residency, and student housing",2021,2020,2019,2018,2017
172963,Anoka-Ramsey Community College,       Out-of-state  tuition and fees,5515,5286,5207,5073,5059
172963,Anoka-Ramsey Community College,       On-campus room and board,0,0,0,0,0
172963,Anoka-Ramsey Community College,       On-campus other expenses,0,0,0,0,0
172963,Anoka-Ramsey Community College,       Books and supplies,1200,1200,1200,1200,1200
173045,Augsburg University,On-campus out-of-state,55929,54841,54211,52780,51240
173045,Augsburg University,       Out-of-state  tuition and fees,41007,40005,39955,38800,37600
173045,Augsburg University,       On-campus room and board,11222,10886,10556,10280,9940
173045,Augsburg University,       On-campus other expenses,2500,2750,2500,2500,2500
173045,Augsburg University,       Books and supplies,1200,1200,1200,1200,1200
173063,Riverland Community College,On-campus out-of-state,7660,7426,7332,7170,17250
173063,Riverland Community College,       Out-of-state  tuition and fees,6060,5826,5732,5570,5570
173063,Riverland Community College,       On-campus room and board,0,0,0,0,5708
173063,Riverland Community College,       On-campus other expenses,0,0,0,0,4372
173063,Riverland Community College,       Books and supplies,1600,1600,1600,1600,1600
173115,Northwest Technical College,On-campus out-of-state,7980,7331,7254,7088,7080
173115,Northwest Technical College,       Out-of-state  tuition and fees,6380,5731,5654,5488,5480
173115,Northwest Technical College,       On-campus room and board,0,0,0,0,0
173115,Northwest Technical College,       On-campus other expenses,0,0,0,0,0
173115,Northwest Technical College,       Books and supplies,1600,1600,1600,1600,1600
173124,Bemidji State University,On-campus out-of-state,22856,21886,21490,20994,20729
173124,Bemidji State University,       Out-of-state  tuition and fees,9806,9076,8940,8696,8677
173124,Bemidji State University,       On-campus room and board,9160,8920,8660,8408,8162
173124,Bemidji State University,       On-campus other expenses,3000,3000,3000,3000,3000
173124,Bemidji State University,       Books and supplies,890,890,890,890,890
173142,Bethany Lutheran College,On-campus out-of-state,39430,39120,38820,38370,37270
173142,Bethany Lutheran College,       Out-of-state  tuition and fees,28660,28380,28080,27780,26830
173142,Bethany Lutheran College,       On-campus room and board,8120,8090,8090,8040,8040
173142,Bethany Lutheran College,       On-campus other expenses,1850,1850,1850,1750,1600
173142,Bethany Lutheran College,       Books and supplies,800,800,800,800,800
173160,Bethel University,On-campus out-of-state,55300,53990,53200,51700,50350
173160,Bethel University,       Out-of-state  tuition and fees,40080,39030,38460,37300,36210
173160,Bethel University,       On-campus room and board,11150,10960,10780,10520,10340
173160,Bethel University,       On-campus other expenses,2780,2710,2690,2640,2586
173160,Bethel University,       Books and supplies,1290,1290,1270,1240,1214
173203,Central Lakes College-Brainerd,On-campus out-of-state,6954,6759,6611,6493,6494
173203,Central Lakes College-Brainerd,       Out-of-state  tuition and fees,5954,5759,5611,5493,5494
173203,Central Lakes College-Brainerd,       On-campus room and board,0,0,0,0,0
173203,Central Lakes College-Brainerd,       On-campus other expenses,0,0,0,0,0
173203,Central Lakes College-Brainerd,       Books and supplies,1000,1000,1000,1000,1000
173258,Carleton College,On-campus out-of-state,78315,77433,74275,71325,68835
173258,Carleton College,       Out-of-state  tuition and fees,60225,59343,57111,54759,52782
173258,Carleton College,       On-campus room and board,15375,15375,14658,14085,13632
173258,Carleton College,       On-campus other expenses,1782,1782,1640,1628,1598
173258,Carleton College,       Books and supplies,933,933,866,853,823
173300,Concordia College at Moorhead,On-campus out-of-state,41186,56896,54046,51798,49488
173300,Concordia College at Moorhead,       Out-of-state  tuition and fees,28016,43266,41566,39878,38378
173300,Concordia College at Moorhead,       On-campus room and board,9300,8890,8610,8850,8040
173300,Concordia College at Moorhead,       On-campus other expenses,3070,3940,3070,2070,2070
173300,Concordia College at Moorhead,       Books and supplies,800,800,800,1000,1000
173328,Concordia University-Saint Paul,On-campus out-of-state,37800,37000,36000,35275,34500
173328,Concordia University-Saint Paul,       Out-of-state  tuition and fees,23900,23400,22800,22275,21750
173328,Concordia University-Saint Paul,       On-campus room and board,9900,9600,9200,9000,8750
173328,Concordia University-Saint Paul,       On-campus other expenses,2000,2000,2000,2000,2000
173328,Concordia University-Saint Paul,       Books and supplies,2000,2000,2000,2000,2000
173416,Dakota County Technical College,On-campus out-of-state,7408,7141,7064,6913,6913
173416,Dakota County Technical College,       Out-of-state  tuition and fees,6208,5941,5864,5713,5713
173416,Dakota County Technical College,       On-campus room and board,0,0,0,0,0
173416,Dakota County Technical College,       On-campus other expenses,0,0,0,0,0
173416,Dakota County Technical College,       Books and supplies,1200,1200,1200,1200,1200
173452,Martin Luther College,On-campus out-of-state,28690,28000,27230,26590,25570
173452,Martin Luther College,       Out-of-state  tuition and fees,16910,16420,15870,15410,14680
173452,Martin Luther College,       On-campus room and board,6680,6480,6260,6080,5790
173452,Martin Luther College,       On-campus other expenses,4300,4300,4300,4300,4300
173452,Martin Luther College,       Books and supplies,800,800,800,800,800
173461,Lake Superior College,On-campus out-of-state,7116,6834,6834,6666,6653
173461,Lake Superior College,       Out-of-state  tuition and fees,5616,5334,5334,5166,5153
173461,Lake Superior College,       On-campus room and board,0,0,0,0,0
173461,Lake Superior College,       On-campus other expenses,0,0,0,0,0
173461,Lake Superior College,       Books and supplies,1500,1500,1500,1500,1500
173559,Minnesota State Community and Technical College,On-campus out-of-state,17346,17044,17044,16819,16819
173559,Minnesota State Community and Technical College,       Out-of-state  tuition and fees,5862,5560,5560,5335,5335
173559,Minnesota State Community and Technical College,       On-campus room and board,6724,6724,6724,6724,6724
173559,Minnesota State Community and Technical College,       On-campus other expenses,2800,2800,2800,2800,2800
173559,Minnesota State Community and Technical College,       Books and supplies,1960,1960,1960,1960,1960
173638,Minnesota West Community and Technical College,On-campus out-of-state,24536,23836,23746,23438,22338
173638,Minnesota West Community and Technical College,       Out-of-state  tuition and fees,11936,11236,11146,10838,10838
173638,Minnesota West Community and Technical College,       On-campus room and board,6500,6500,6500,6500,5400
173638,Minnesota West Community and Technical College,       On-campus other expenses,4900,4900,4900,4900,4900
173638,Minnesota West Community and Technical College,       Books and supplies,1200,1200,1200,1200,1200
173647,Gustavus Adolphus College,On-campus out-of-state,63270,61299,59270,57370,55800
173647,Gustavus Adolphus College,       Out-of-state  tuition and fees,50490,48789,47040,45400,44080
173647,Gustavus Adolphus College,       On-campus room and board,10700,10430,10160,9910,9670
173647,Gustavus Adolphus College,       On-campus other expenses,1180,1180,1170,1160,1150
173647,Gustavus Adolphus College,       Books and supplies,900,900,900,900,900
173665,Hamline University,On-campus out-of-state,59091,56930,55256,53538,52178
173665,Hamline University,       Out-of-state  tuition and fees,46221,44230,42774,41290,40332
173665,Hamline University,       On-campus room and board,10980,10810,10592,10358,10156
173665,Hamline University,       On-campus other expenses,1200,1200,1200,1200,1200
173665,Hamline University,       Books and supplies,690,690,690,690,490
173708,Hennepin Technical College,On-campus out-of-state,7741,7494,7248,7248,7198
173708,Hennepin Technical College,       Out-of-state  tuition and fees,5741,5494,5248,5248,5198
173708,Hennepin Technical College,       On-campus room and board,0,0,0,0,0
173708,Hennepin Technical College,       On-campus other expenses,0,0,0,0,0
173708,Hennepin Technical College,       Books and supplies,2000,2000,2000,2000,2000
173735,Hibbing Community College,On-campus out-of-state,18471,18160,18069,17891,17891
173735,Hibbing Community College,       Out-of-state  tuition and fees,7071,6760,6669,6491,6491
173735,Hibbing Community College,       On-campus room and board,6075,6075,6075,6075,6075
173735,Hibbing Community College,       On-campus other expenses,4275,4275,4275,4275,4275
173735,Hibbing Community College,       Books and supplies,1050,1050,1050,1050,1050
173799,Inver Hills Community College,On-campus out-of-state,7009,6758,6685,6532,6532
173799,Inver Hills Community College,       Out-of-state  tuition and fees,5809,5558,5485,5332,5332
173799,Inver Hills Community College,       On-campus room and board,0,0,0,0,0
173799,Inver Hills Community College,       On-campus other expenses,0,0,0,0,0
173799,Inver Hills Community College,       Books and supplies,1200,1200,1200,1200,1200
173805,Itasca Community College,On-campus out-of-state,21882,21571,21540,18329,18393
173805,Itasca Community College,       Out-of-state  tuition and fees,7086,6775,6684,6507,6507
173805,Itasca Community College,       On-campus room and board,8144,8144,8144,7630,7382
173805,Itasca Community College,       On-campus other expenses,5872,5872,5872,3352,3644
173805,Itasca Community College,       Books and supplies,780,780,840,840,860
173902,Macalester College,On-campus out-of-state,76357,73771,71053,68627,66280
173902,Macalester College,       Out-of-state  tuition and fees,60518,58478,56292,54344,52464
173902,Macalester College,       On-campus room and board,13542,13084,12592,12156,11672
173902,Macalester College,       On-campus other expenses,1470,996,978,959,999
173902,Macalester College,       Books and supplies,827,1213,1191,1168,1145
173911,South Central College,On-campus out-of-state,7216,6742,6742,6742,6669
173911,South Central College,       Out-of-state  tuition and fees,5966,5491,5491,5491,5417
173911,South Central College,       On-campus room and board,0,0,0,0,0
173911,South Central College,       On-campus other expenses,0,0,0,0,0
173911,South Central College,       Books and supplies,1250,1251,1251,1251,1252
173920,Minnesota State University-Mankato,On-campus out-of-state,31582,30082,29570,28533,28278
173920,Minnesota State University-Mankato,       Out-of-state  tuition and fees,18200,16984,16730,16235,16216
173920,Minnesota State University-Mankato,       On-campus room and board,10198,10078,9854,9352,9096
173920,Minnesota State University-Mankato,       On-campus other expenses,2142,1978,1944,1944,1944
173920,Minnesota State University-Mankato,       Books and supplies,1042,1042,1042,1002,1022
173957,Mayo Clinic College of Medicine and Science,On-campus out-of-state,3442,3442,3400,3268,
173957,Mayo Clinic College of Medicine and Science,       Out-of-state  tuition and fees,3242,3242,3200,3068,
173957,Mayo Clinic College of Medicine and Science,       On-campus room and board,0,0,0,0,
173957,Mayo Clinic College of Medicine and Science,       On-campus other expenses,0,0,0,0,
173957,Mayo Clinic College of Medicine and Science,       Books and supplies,200,200,200,200,
173993,Mesabi Range College,On-campus out-of-state,8086,7775,7684,18943,18943
